Country Code,Year,GDP
THA,2005,189318549680.384
TJK,2005,2312327536.41789
TKM,2005,8103901996.37024
TLA,2005,2709220356221.26
TLS,2005,462261800.0
TMN,2005,693747458726.951
TON,2005,261797606.149719
TSA,2005,1050585317863.97
TSS,2005,771570433818.662
TTO,2005,15982282462.3786
TUN,2005,32273007553.5687
TUR,2005,506308311476.63
TUV,2005,21839098.8927071
TZA,2005,18399046025.2688
UGA,2005,9239221858.55839
UKR,2005,86057915585.3026
UMC,2005,7035246967133.52
URY,2005,17362857683.8545
USA,2005,13036640230000.0
UZB,2005,14307509838.8053
VCT,2005,550729629.62963
VEN,2005,145510008134.75
VGB,2005,
VIR,2005,4439000000.0
VNM,2005,57633255618.2731
VUT,2005,394962552.336108
WLD,2005,47535251474132.3
WSM,2005,465568018.300557
XKX,2005,3663101604.27807
YEM,2005,16746344766.2044
ZAF,2005,257772710832.953
ZMB,2005,8331870169.14977
ZWE,2005,5755215200.0
ABW,2006,2424581005.58659
AFE,2006,532138977188.973
AFG,2006,6971285594.68013
AFW,2006,384336309536.004
AGO,2006,52381006892.038
ALB,2006,8896073938.31407
AND,2006,3456442102.622
ARB,2006,1405914768589.17
ARE,2006,222116541865.214
ARG,2006,232557260817.308
ARM,2006,6384451606.1421
ASM,2006,493000000.0
ATG,2006,1157662962.96296
AUS,2006,746054207846.661
AUT,2006,335998557270.104
AZE,2006,20982986344.3027
BDI,2006,1273375020.26862
BEL,2006,407918078032.869
BEN,2006,7034111316.29919
BFA,2006,6547420133.69942
BGD,2006,71819083683.7403
BGR,2006,34379808888.6039
BHR,2006,18504760638.2979
BHS,2006,10167250000.0
BIH,2006,12864610993.5219
BLR,2006,36954312354.3124
BLZ,2006,1210603726.50843
BMU,2006,6144000000.0
BOL,2006,11451869164.7112
BRA,2006,1107640289615.23
BRB,2006,4217500000.0
BRN,2006,11470703002.0769
BTN,2006,874989895.601121
BWA,2006,10137883299.3156
CAF,2006,1460561215.4447
CAN,2006,1319264809590.97
CEB,2006,1002191724643.5
CHE,2006,443801905407.561
CHI,2006,9676172953.08188
CHL,2006,154788024805.808
CHN,2006,2752131773358.92
CIV,2006,17816714954.2442
CMR,2006,19373256211.0279
COD,2006,14451902467.9315
COG,2006,8065134528.26894
COL,2006,161618581266.316
COM,2006,698431827.740958
CPV,2006,1107891063.43863
CRI,2006,22715540324.3032
CSS,2006,55671360514.8618
CUB,2006,52742800000.0
CUW,2006,
CYM,2006,4200439457.5783
CYP,2006,20072786350.5206
CZE,2006,156264095664.643
DEU,2006,2992196713084.93
DJI,2006,768873684.032838
DMA,2006,390251851.851852
DNK,2006,282884947702.966
DOM,2006,37879869897.8979
DZA,2006,117027321306.159
EAP,2006,3745670675271.14
EAR,2006,5484082947238.32
EAS,2006,10960487518348.0
ECA,2006,2068464629932.56
ECS,2006,18151630377883.0
ECU,2006,46802044000.0
EGY,2006,107426086956.522
EMU,2006,11174269934238.3
ERI,2006,1211161879.6748
ESP,2006,1259343871534.31
EST,2006,17012322167.8585
ETH,2006,15280861834.6024
EUU,2006,12703537558145.6
FCS,2006,842686435857.552
FIN,2006,216907539831.891
FJI,2006,3076305452.86506
FRA,2006,2318593651988.46
FRO,2006,1984445416.02206
FSM,2006,253541900.0
GAB,2006,10327598800.6713
GBR,2006,2706014719411.22
GEO,2006,7745394293.41721
GHA,2006,20440893017.1566
GIB,2006,
GIN,2006,4220019242.75183
GMB,2006,1054113426.70947
GNB,2006,592365688.05204
GNQ,2006,10086528698.8604
GRC,2006,273317736795.885
GRD,2006,698700666.666667
GRL,2006,2013099482.07439
GTM,2006,29744368110.9094
GUM,2006,4238000000.0
GUY,2006,2379818382.99903
HIC,2006,39730016667896.0
HKG,2006,193536265094.364
HND,2006,10917481688.4711
HPC,2006,306470395686.91
HRV,2006,50423077102.0764
HTI,2006,7408787819.1302
HUN,2006,115577256523.599
IBD,2006,11384673867589.8
IBT,2006,12305428133328.3
IDA,2006,926044037993.698
IDB,2006,465367890006.917
IDN,2006,364570514304.85
IDX,2006,455778020734.654
IMN,2006,3422651333.94664
IND,2006,940259888792.141
INX,2006,
IRL,2006,231983616861.122
IRN,2006,266298911661.144
IRQ,2006,65140147197.1215
ISL,2006,17465318552.2941
ISR,2006,154157752143.274
ITA,2006,1947919708944.93
JAM,2006,11930171468.3796
JOR,2006,15056929760.2257
JPN,2006,4530377224970.4
KAZ,2006,81003884545.4099
KEN,2006,25825524820.8064
KGZ,2006,2834168889.42019
KHM,2006,7274595706.66355
KIR,2006,110234939.759036
KNA,2006,644411111.111111
KOR,2006,1053216909887.56
KWT,2006,101548931771.192
LAC,2006,2860958737311.65
LAO,2006,3452882514.00166
LBN,2006,22022709851.5423
LBR,2006,1119000000.0
LBY,2006,54961936662.6066
LCA,2006,1268319185.18519
LCN,2006,3356355572237.43
LDC,2006,401622913961.332
LIC,2006,222831875985.042
LIE,2006,4000239272.61126
LKA,2006,28279814924.5918
LMC,2006,3016383180644.26
LMY,2006,11598162273466.9
LSO,2006,1800105589.60349
LTE,2006,7439743299339.73
LTU,2006,30183575103.5262
LUX,2006,42414308116.9239
LVA,2006,21517445447.705
MAC,2006,14874147024.2708
MAF,2006,
MAR,2006,68640825480.9223
MCO,2006,4582988332.70606
MDA,2006,3408244549.19999
MDG,2006,6395712392.23682
MDV,2006,1575200390.625
MEA,2006,1791751972187.4
MEX,2006,975387131716.089
MHL,2006,141515800.0
MIC,2006,11377996579820.0
MKD,2006,6862881738.06108
MLI,2006,6905934548.38354
MLT,2006,6778324049.68009
MMR,2006,14575281202.8408
MNA,2006,811980492536.767
MNE,2006,2721903148.91482
MNG,2006,3414055566.1138
MNP,2006,990000000.0
MOZ,2006,9176889070.42298
MRT,2006,3919577285.92703
MUS,2006,7028803365.70151
MWI,2006,3998020176.67364
MYS,2006,162691238209.476
NAC,2006,15140020223591.0
NAM,2006,8001779553.23156
NCL,2006,
NER,2006,4756361479.98873
NGA,2006,236103982431.635
NIC,2006,6763361732.88486
NLD,2006,733340860619.747
NOR,2006,345581369965.54
NPL,2006,9043715355.8881
NRU,2006,
NZL,2006,111538810712.665
OED,2006,39583512113898.8
OMN,2006,37215779655.5935
OSS,2006,215775336789.03
PAK,2006,137264061106.043
PAN,2006,18141666300.0
PER,2006,88643193061.748
PHL,2006,127652859201.041
PLW,2006,192382400.0
PNG,2006,8355006706.57899
POL,2006,344622003093.581
PRE,2006,627991717795.738
PRI,2006,87276164400.0
PRK,2006,
PRT,2006,208581694893.991
PRY,2006,13429430050.261
PSE,2006,5348300000.0
PSS,2006,5613654035.00735
PST,2006,37518685252839.4
PYF,2006,
QAT,2006,60882142857.1429
ROU,2006,122022997508.01
RUS,2006,989930542278.695
RWA,2006,3317951468.37027
SAS,2006,1196088039743.31
SAU,2006,376900135727.637
SDN,2006,35822408611.5588
SEN,2006,11739446873.7749
SGP,2006,148630373214.173
SLB,2006,538668769.301531
SLE,2006,1885112201.85278
SLV,2006,15999886400.0
SMR,2006,1908167105.75837
SOM,2006,
SRB,2006,32482070360.3204
SSA,2006,914823726957.539
SSD,2006,
SSF,2006,915843911815.123
SST,2006,277053160681.703
STP,2006,142775597.255916
SUR,2006,2626380435.17877
SVK,2006,70708098105.6329
SVN,2006,39481045038.2637
SWE,2006,423093437423.762
SWZ,2006,3291353806.39445
SXM,2006,
SYC,2006,1016418229.25159
SYR,2006,33332844574.7801
TCA,2006,721891500.0
TCD,2006,7428701809.40597
TEA,2006,3738297475552.52
TEC,2006,2463509710128.21
TGO,2006,2351584608.41123
THA,2006,221758196504.936
TJK,2006,2830220713.07301
TKM,2006,10276674364.8961
TLA,2006,3186232377375.87
TLS,2006,453796000.0
TMN,2006,806663942804.578
TON,2006,292232117.078998
TSA,2006,1196088039743.31
TSS,2006,915843911815.123
TTO,2006,18369361094.3886
TUN,2006,34377310293.0128
TUR,2006,557057829051.453
TUV,2006,22902861.4457831
TZA,2006,18649590248.2626
UGA,2006,9977647644.69953
UKR,2006,107647920792.079
UMC,2006,8361613399175.74
URY,2006,19579457966.0538
USA,2006,13814611414000.0
UZB,2006,17330833852.919
VCT,2006,610929629.62963
VEN,2006,183477522123.894
VGB,2006,
VIR,2006,4504000000.0
VNM,2006,66371664817.0436
VUT,2006,439376794.094041
WLD,2006,51521184805861.8
WSM,2006,505832439.822977
XKX,2006,3846819721.4904
YEM,2006,19061978586.1278
ZAF,2006,271638484826.109
ZMB,2006,12756858899.2812
ZWE,2006,5443896500.0
ABW,2007,2615083798.88268
AFE,2007,611561775265.04
AFG,2007,9747879531.86311
AFW,2007,451866076568.114
AGO,2007,65266452081.386
ALB,2007,10677321490.3807
AND,2007,3952600602.24473
ARB,2007,1639464200014.75
ARE,2007,257916133424.098
ARG,2007,287530508430.568
ARM,2007,9206301700.39619
ASM,2007,518000000.0
ATG,2007,1312759259.25926
AUS,2007,853099630996.31
AUT,2007,388691445387.353
AZE,2007,33050343782.7759
BDI,2007,1356199364.85882
BEL,2007,470324254037.777
BEN,2007,8169048374.70783
BFA,2007,7625723123.54939
BGD,2007,79611888213.148
BGR,2007,44405101469.5591
BHR,2007,21730000000.0
BHS,2007,10618340000.0
BIH,2007,15778767669.6991
BLR,2007,45277399813.6067
BLZ,2007,1271598044.64669
BMU,2007,6767000000.0
BOL,2007,13120183156.7149
BRA,2007,1397084349956.35
BRB,2007,4674000000.0
BRN,2007,12247694247.2298
BTN,2007,1168308516.63301
BWA,2007,10939053365.4786
CAF,2007,1697565948.65323
CAN,2007,1468820407783.26
CEB,2007,1265850852286.09
CHE,2007,493537376707.764
CHI,2007,11514605842.3369
CHL,2007,173605968179.255
CHN,2007,3550342737009.53
CIV,2007,20370544322.3074
CMR,2007,22394848085.2894
COD,2007,16737071816.38
COG,2007,8771102025.00987
COL,2007,206181826825.28
COM,2007,795673128.485442
CPV,2007,1513933983.22398
CRI,2007,26884700345.0342
CSS,2007,61875367418.5173
CUB,2007,58603900000.0
CUW,2007,
CYM,2007,4466438857.5543
CYP,2007,23968764029.5647
CZE,2007,190183800884.018
DEU,2007,3421229126745.14
DJI,2007,847918929.107984
DMA,2007,421374074.074074
DNK,2007,319423424509.066
DOM,2007,43965420072.4107
DZA,2007,134977125918.571
EAP,2007,4740511155969.64
EAR,2007,6508713238524.13
EAS,2007,12268135762195.8
ECA,2007,2678370639204.61
ECS,2007,21208067024894.4
ECU,2007,51007777000.0
EGY,2007,130437828371.278
EMU,2007,12862314437968.1
ERI,2007,1317974491.05691
ESP,2007,1472131125102.66
EST,2007,22445583082.398
ETH,2007,19707616772.7996
EUU,2007,14711232490704.2
FCS,2007,1041172754148.08
FIN,2007,256052559540.104
FJI,2007,3378314599.76402
FRA,2007,2657213249384.07
FRO,2007,2290133548.87301
FSM,2007,256787200.0
GAB,2007,12455410055.7483
GBR,2007,3093407362945.18
GEO,2007,10172882370.5477
GHA,2007,24827844949.6033
GIB,2007,
GIN,2007,6281917655.89242
GMB,2007,1279704744.82781
GNB,2007,696910810.918663
GNQ,2007,13071718758.7373
GRC,2007,318497937311.799
GRD,2007,758683592.592593
GRL,2007,2249811708.94796
GTM,2007,33567868322.6252
GUM,2007,4397000000.0
GUY,2007,2730968913.99701
HIC,2007,43449051641153.5
HKG,2007,211597405593.868
HND,2007,12361257680.5627
HPC,2007,365993658584.678
HRV,2007,60073426976.5069
HTI,2007,9315973989.16572
HUN,2007,139966001509.592
IBD,2007,14151570813598.1
IBT,2007,15236201683023.3
IDA,2007,1090056250117.38
IDB,2007,536919702423.997
IDN,2007,432216737774.861
IDX,2007,547703120153.872
IMN,2007,4466100440.17607
IND,2007,1216735441524.86
INX,2007,
IRL,2007,269818695592.664
IRN,2007,349881601458.56
IRQ,2007,88837055195.2619
ISL,2007,21652505596.7528
ISR,2007,179067829653.611
ITA,2007,2210292636189.43
JAM,2007,12799593017.7101
JOR,2007,17110587447.1086
JPN,2007,4515264514430.57
KAZ,2007,104849886825.584
KEN,2007,31958195182.2406
KGZ,2007,3802566170.81543
KHM,2007,8639235842.17756
KIR,2007,132671742.950381
KNA,2007,689285185.185185
KOR,2007,1172614086539.86
KWT,2007,114639690358.902
LAC,2007,3381017765452.48
LAO,2007,4222962987.53859
LBN,2007,24827355014.66
LBR,2007,1373000000.0
LBY,2007,67516236337.7158
LCA,2007,1336088814.81481
LCN,2007,3954073971906.96
LDC,2007,486497440722.777
LIC,2007,272113592903.546
LIE,2007,4601299566.81106
LKA,2007,32350248410.8216
LMC,2007,3710276424796.77
LMY,2007,14370224616892.3
LSO,2007,1682016947.22798
LTE,2007,9373199378712.17
LTU,2007,39697891351.9431
LUX,2007,50888134410.0739
LVA,2007,31004884420.7359
MAC,2007,18439876056.1978
MAF,2007,
MAR,2007,79041294874.4553
MCO,2007,5867916780.72817
MDA,2007,4401189466.14058
MDG,2007,8524620739.24074
MDV,2007,1868383460.9375
MEA,2007,2124263178512.0
MEX,2007,1052696282278.87
MHL,2007,148346700.0
MIC,2007,14100981841115.7
MKD,2007,8338305008.94454
MLI,2007,8156469132.86716
MLT,2007,7925371475.49959
MMR,2007,25434981977.8284
MNA,2007,1003371755618.41
MNE,2007,3680711743.77224
MNG,2007,4234999823.30839
MNP,2007,938000000.0
MOZ,2007,10450843291.2931
MRT,2007,4346206808.54026
MUS,2007,8150138757.15741
MWI,2007,4432937045.79897
MYS,2007,193547824063.3
NAC,2007,15927446063783.3
NAM,2007,8839526448.02729
NCL,2007,
NER,2007,5731485267.33492
NGA,2007,275625684968.615
NIC,2007,7423367753.47589
NLD,2007,847481522036.682
NOR,2007,400937100158.657
NPL,2007,10325618017.379
NRU,2007,
NZL,2007,137188946865.584
OED,2007,43328429154275.7
OMN,2007,42085379489.0497
OSS,2007,264052157919.952
PAK,2007,152385716311.916
PAN,2007,21295984200.0
PER,2007,102170981144.136
PHL,2007,155980378253.634
PLW,2007,198897700.0
PNG,2007,9545177014.1301
POL,2007,429028505365.078
PRE,2007,759249479344.387
PRI,2007,89524131600.0
PRK,2007,
PRT,2007,240190803449.22
PRY,2007,17856270473.153
PSE,2007,5815700000.0
PSS,2007,6192507684.069
PST,2007,40939860510089.0
PYF,2007,
QAT,2007,79712087912.0879
ROU,2007,174585202805.233
RUS,2007,1299705764823.62
RWA,2007,4068065928.6413
SAS,2007,1504193483987.56
SAU,2007,415964583055.37
SDN,2007,45898948564.0593
SEN,2007,14005710262.3572
SGP,2007,180941941477.009
SLB,2007,620230005.227391
SLE,2007,2158496872.85796
SLV,2007,17011750900.0
SMR,2007,2185874623.59704
SOM,2007,
SRB,2007,43170990616.4729
SSA,2007,1061798789210.66
SSD,2007,
SSF,2007,1062834816812.04
SST,2007,332115301519.796
STP,2007,149146423.083742
SUR,2007,2936612021.85792
SVK,2007,86454081576.7862
SVN,2007,48006372844.2376
SWE,2007,491252589217.021
SWZ,2007,3469363925.39813
SXM,2007,
SYC,2007,1033561654.0568
SYR,2007,40405006007.2086
TCA,2007,773489700.0
TCD,2007,8650138068.63161
TEA,2007,4731241012333.93
TEC,2007,3167472571546.19
TGO,2007,2662612348.44099
THA,2007,262942476722.425
TJK,2007,3719506172.83951
TKM,2007,12664165103.1895
TLA,2007,3773438083336.12
TLS,2007,542795300.0
TMN,2007,997597803330.556
TON,2007,298513956.159185
TSA,2007,1504193483987.56
TSS,2007,1062834816812.04
TTO,2007,21641620049.9352
TUN,2007,38914078351.8027
TUR,2007,681337335021.874
TUV,2007,27030374.0272781
TZA,2007,21843529024.9154
UGA,2007,11902564401.3238
UKR,2007,142579603960.396
UMC,2007,10390705416318.9
URY,2007,23410572634.3147
USA,2007,14451858656000.0
UZB,2007,22311393927.8817
VCT,2007,684444444.444444
VEN,2007,230364012575.687
VGB,2007,
VIR,2007,4803000000.0
VNM,2007,77414425532.2452
VUT,2007,516392922.513728
WLD,2007,58058524328165.7
WSM,2007,570469196.667431
XKX,2007,4655899260.88147
YEM,2007,21650532264.2322
ZAF,2007,299415505152.298
ZMB,2007,14056957976.2648
ZWE,2007,5291950100.0
ABW,2008,2745251396.64804
AFE,2008,666291101240.713
AFG,2008,10109225813.6696
AFW,2008,553031246170.03
AGO,2008,88538611205.1433
ALB,2008,12881354103.8398
AND,2008,4085630584.44412
ARB,2008,2081037477797.28
ARE,2008,315474615738.598
ARG,2008,361558037110.419
ARM,2008,11662040713.8753
ASM,2008,560000000.0
ATG,2008,1370070370.37037
AUS,2008,1053995523724.26
AUT,2008,430294287388.311
AZE,2008,48852482960.0779
BDI,2008,1611835901.9063
BEL,2008,515223524241.98
BEN,2008,9787734516.7416
BFA,2008,9451436358.96861
BGD,2008,91631278239.3237
BGR,2008,54438966419.8639
BHR,2008,25710904255.3191
BHS,2008,10526000000.0
BIH,2008,19112739664.4697
BLR,2008,60763483146.0674
BLZ,2008,1351338648.58457
BMU,2008,6980000000.0
BOL,2008,16674324634.2373
BRA,2008,1695824565983.2
BRB,2008,4785000000.0
BRN,2008,14393099068.5859
BTN,2008,1227808790.6733
BWA,2008,10945070441.9283
CAF,2008,1985240986.18508
CAN,2008,1552989690721.65
CEB,2008,1531496010447.76
CHE,2008,570304197211.707
CHI,2008,
CHL,2008,179638496278.574
CHN,2008,4594307032667.98
CIV,2008,24322959641.2556
CMR,2008,26516681614.3498
COD,2008,19788515873.8942
COG,2008,11602893043.0256
COL,2008,242186950900.775
COM,2008,915659192.825112
CPV,2008,1789333748.6799
CRI,2008,30801744881.0001
CSS,2008,70340115887.6869
CUB,2008,60806300000.0
CUW,2008,
CYM,2008,4586114124.56498
CYP,2008,27844698989.3072
CZE,2008,236816485762.988
DEU,2008,3730027830672.33
DJI,2008,999105339.267729
DMA,2008,458188888.888889
DNK,2008,353361038818.383
DOM,2008,48122547177.1881
DZA,2008,171000653424.751
EAP,2008,5990710174842.98
EAR,2008,7332883779102.75
EAS,2008,14148003015824.3
ECA,2008,3316902511131.54
ECS,2008,23288787562958.7
ECU,2008,61762635000.0
EGY,2008,162818181818.182
EMU,2008,14098918910873.1
ERI,2008,1380188800.0
ESP,2008,1625224842536.99
EST,2008,24371299252.9662
ETH,2008,27066912635.2228
EUU,2008,16237535014345.5
FCS,2008,1342983096308.92
FIN,2008,284553976856.599
FJI,2008,3523185919.55826
FRA,2008,2918382891460.38
FRO,2008,2432415998.11695
FSM,2008,263145100.0
GAB,2008,15571349775.7848
GBR,2008,2921431985294.12
GEO,2008,12795076469.0099
GHA,2008,28678701891.0957
GIB,2008,
GIN,2008,6964179193.84376
GMB,2008,1561763437.0325
GNB,2008,868154708.520179
GNQ,2008,19749893536.3204
GRC,2008,354460802695.181
GRD,2008,825976037.037037
GRL,2008,2499107510.64122
GTM,2008,38503862830.6878
GUM,2008,4658000000.0
GUY,2008,3025189399.26172
HIC,2008,46180175402672.3
HKG,2008,219279678430.164
HND,2008,13881701033.6546
HPC,2008,442038283994.499
HRV,2008,70234425974.0453
HTI,2008,10386485527.8494
HUN,2008,158136326477.965
IBD,2008,16994315603441.0
IBT,2008,18288487233241.6
IDA,2008,1300216193680.81
IDB,2008,636142375419.021
IDN,2008,510228634992.258
IDX,2008,658088195925.578
IMN,2008,5928420955.88235
IND,2008,1198895582137.51
INX,2008,
IRL,2008,274819833015.966
IRN,2008,412336172446.849
IRQ,2008,131614433712.245
ISL,2008,18074622987.0185
ISR,2008,216338894091.416
ITA,2008,2398856598798.89
JAM,2008,13709402085.3206
JOR,2008,22657662392.5602
JPN,2008,5037908465114.48
KAZ,2008,133441612246.798
KEN,2008,35895153327.8497
KGZ,2008,5139957784.91084
KHM,2008,10351914093.1626
KIR,2008,141042610.300285
KNA,2008,751233333.333333
KOR,2008,1047339010225.25
KWT,2008,147395089285.714
LAC,2008,3912341357763.15
LAO,2008,5443915120.50795
LBN,2008,29118916105.6053
LBR,2008,1726000000.0
LBY,2008,87140405361.2292
LCA,2008,1437731111.11111
LCN,2008,4594982918426.36
LDC,2008,596702794810.25
LIC,2008,330573385663.227
LIE,2008,5081432924.0144
LKA,2008,40713812309.7316
LMC,2008,4196278697520.99
LMY,2008,17208551046916.4
LSO,2008,1766825412.77296
LTE,2008,11652798092621.4
LTU,2008,47797551587.8823
LUX,2008,55849686538.7432
LVA,2008,35756225697.9974
MAC,2008,21027044550.5667
MAF,2008,
MAR,2008,92507257783.5697
MCO,2008,6476490405.74191
MDA,2008,6054849884.52656
MDG,2008,10725137477.9995
MDV,2008,2271646187.5
MEA,2008,2655976989980.33
MEX,2008,1109989063586.62
MHL,2008,151898900.0
MIC,2008,16882628091406.8
MKD,2008,9911371237.45819
MLI,2008,9838404004.93274
MLT,2008,9090406767.24769
MMR,2008,31831232214.6797
MNA,2008,1243189936576.03
MNE,2008,4545674527.61096
MNG,2008,5623216448.86852
MNP,2008,939000000.0
MOZ,2008,12556195188.5962
MRT,2008,5206444406.66154
MUS,2008,9990370016.30771
MWI,2008,5321012192.33619
MYS,2008,230813897715.69
NAC,2008,16272813774721.7
NAM,2008,8607475302.83225
NCL,2008,
NER,2008,7297600896.86099
NGA,2008,337035512676.936
NIC,2008,8496998229.39412
NLD,2008,947997656364.435
NOR,2008,462250000000.0
NPL,2008,12545438605.3959
NRU,2008,
NZL,2008,133131369930.414
OED,2008,45921299142381.6
OMN,2008,60905452457.928
OSS,2008,323056461352.688
PAK,2008,170077814106.305
PAN,2008,25155888600.0
PER,2008,120550599815.441
PHL,2008,181006700916.928
PLW,2008,198283900.0
PNG,2008,11670840931.8173
POL,2008,533609081852.897
PRE,2008,956679483956.752
PRI,2008,93639300000.0
PRK,2008,
PRT,2008,262344779551.78
PRY,2008,24616537618.2325
PSE,2008,7310400000.0
PSS,2008,6609313685.01855
PST,2008,43279118157071.1
PYF,2008,
QAT,2008,115270054945.055
ROU,2008,214313628965.024
RUS,2008,1660846387624.78
RWA,2008,5177015141.48246
SAS,2008,1527472606190.11
SAU,2008,519796738640.0
SDN,2008,54526580231.5568
SEN,2008,16853991176.9058
SGP,2008,193611986712.842
SLB,2008,699157190.980782
SLE,2008,2505458705.03338
SLV,2008,17986890000.0
SMR,2008,2393437820.41892
SOM,2008,
SRB,2008,52194221468.5007
SSA,2008,1218500940324.49
SSD,2008,14586253383.0632
SSF,2008,1219468115408.05
SST,2008,400006342131.395
STP,2008,188021190.592847
SUR,2008,3532969034.60838
SVK,2008,100469509301.304
SVN,2008,55552509154.8264
SWE,2008,517706149201.196
SWZ,2008,3294093364.16017
SXM,2008,
SYC,2008,967199593.960157
SYR,2008,
TCA,2008,862683600.0
TCD,2008,10393834720.852
TEA,2008,5979036789716.26
TEC,2008,3920746018958.49
TGO,2008,3323677130.04484
THA,2008,291382991177.698
TJK,2008,5161337336.40365
TKM,2008,19271523178.8079
TLA,2008,4407486046724.94
TLS,2008,648492700.0
TMN,2008,1235926483575.1
TON,2008,344428609.006734
TSA,2008,1527472606190.11
TSS,2008,1219468115408.05
TTO,2008,27871587349.5413
TUN,2008,44860969077.1853
TUR,2008,770462156204.38
TUV,2008,30290219.7617849
TZA,2008,27941177434.5087
UGA,2008,14440404021.4881
UKR,2008,179816790704.739
UMC,2008,12686349393885.8
URY,2008,30366213119.2928
USA,2008,14712844084000.0
UZB,2008,29549438883.8338
VCT,2008,695429629.62963
VEN,2008,315953388510.678
VGB,2008,
VIR,2008,4250000000.0
VNM,2008,99130304099.1274
VUT,2008,590748237.021657
WLD,2008,63708739202937.0
WSM,2008,619260721.579306
XKX,2008,5687417606.56218
YEM,2008,26910851361.7555
ZAF,2008,286769839732.726
ZMB,2008,17910858637.9048
ZWE,2008,4415702800.0
ABW,2009,2498882681.56425
AFE,2009,669232727887.427
AFG,2009,12439087076.7667
AFW,2009,492545833170.889
AGO,2009,70307163678.238
ALB,2009,12044223352.5413
AND,2009,3674409558.21061
ARB,2009,1795731689310.09
ARE,2009,253547358747.447
ARG,2009,332976484577.619
ARM,2009,8647936747.98704
ASM,2009,675000000.0
ATG,2009,1228329629.62963
AUS,2009,927805183330.879
AUT,2009,400172297860.517
AZE,2009,44291490420.5026
BDI,2009,1781455092.07114
BEL,2009,481345929424.84
BEN,2009,9738626509.93364
BFA,2009,9450697335.53565
BGD,2009,102477791472.39
BGR,2009,52023504656.2878
BHR,2009,22938218085.1064
BHS,2009,9981960000.0
BIH,2009,17613836209.9581
BLR,2009,50874078052.2735
BLZ,2009,1317309445.60202
BMU,2009,6656000000.0
BOL,2009,17339992165.2422
BRA,2009,1667019783585.08
BRB,2009,4465500000.0
BRN,2009,10732366286.2643
BTN,2009,1234014291.82342
BWA,2009,10267133177.7334
CAF,2009,2059094048.26019
CAN,2009,1374625142157.29
CEB,2009,1289523277830.25
CHE,2009,558199868578.256
CHI,2009,
CHL,2009,172389498444.62
CHN,2009,5101703073088.97
CIV,2009,24375209177.9302
CMR,2009,26122645990.7794
COD,2009,18648373312.4241
COG,2009,9684321633.21977
COL,2009,232397835678.336
COM,2009,905341090.570115
CPV,2009,1711817181.52969
CRI,2009,30745712006.5307
CSS,2009,59411439577.9183
CUB,2009,62080000000.0
CUW,2009,
CYM,2009,4281868714.74859
CYP,2009,25945391775.4932
CZE,2009,207434296805.33
DEU,2009,3397791053070.3
DJI,2009,1049110684.72493
DMA,2009,489074074.074074
DNK,2009,321241303699.006
DOM,2009,48261033298.2133
DZA,2009,137211049535.152
EAP,2009,6501452914432.56
EAR,2009,7064067869170.23
EAS,2009,14577855775040.7
ECA,2009,2608099242368.92
ECS,2009,20488892388892.1
ECU,2009,62519686000.0
EGY,2009,189147005444.646
EMU,2009,12885387842544.4
ERI,2009,1856695551.21951
ESP,2009,1485583495415.39
EST,2009,19744110864.1289
ETH,2009,32437389116.038
EUU,2009,14709825573177.6
FCS,2009,1275476135135.11
FIN,2009,252496526813.004
FJI,2009,2870624635.68032
FRA,2009,2690222283967.77
FRO,2009,2268387770.71014
FSM,2009,280284600.0
GAB,2009,12113699660.6799
GBR,2009,2412389780339.62
GEO,2009,10766836276.5639
GHA,2009,26048108185.0534
GIB,2009,
GIN,2009,6716904568.75769
GMB,2009,1450140385.97229
GNB,2009,830126469.986608
GNQ,2009,15027795173.2187
GRC,2009,330000251458.739
GRD,2009,771275555.555555
GRL,2009,2529948329.57153
GTM,2009,37125943564.9873
GUM,2009,4828000000.0
GUY,2009,3165661864.61557
HIC,2009,43315283740222.0
HKG,2009,214046415026.187
HND,2009,14587496229.1811
HPC,2009,448555691372.899
HRV,2009,62600093958.9538
HTI,2009,11269821158.975
HUN,2009,130760312876.683
IBD,2009,16486091961327.0
IBT,2009,17764478035108.3
IDA,2009,1285278003255.95
IDB,2009,596482217213.465
IDN,2009,539580085612.401
IDX,2009,685740468150.454
IMN,2009,5487083657.89064
IND,2009,1341886602798.69
INX,2009,
IRL,2009,235879085857.183
IRN,2009,416397025729.361
IRQ,2009,111657581662.35
ISL,2009,13154414219.207
ISR,2009,207499297357.78
ITA,2009,2191241872742.43
JAM,2009,12120460872.8003
JOR,2009,24537876056.338
JPN,2009,5231382674593.7
KAZ,2009,115308661142.927
KEN,2009,37021512048.8158
KGZ,2009,4690062255.12247
KHM,2009,10401851850.6062
KIR,2009,132420059.273124
KNA,2009,747862962.962963
KOR,2009,943941876218.743
KWT,2009,105963168867.269
LAC,2009,3636380283976.72
LAO,2009,5832915387.08908
LBN,2009,35399582928.6236
LBR,2009,1768000000.0
LBY,2009,63028320702.0343
LCA,2009,1401507888.88889
LCN,2009,4318864633566.09
LDC,2009,606544285507.975
LIC,2009,340438547715.673
LIE,2009,4504549214.22663
LKA,2009,42066217871.5349
LMC,2009,4265473284529.03
LMY,2009,16789235164442.9
LSO,2009,1740830510.87482
LTE,2009,11261036722933.9
LTU,2009,37388122046.1496
LUX,2009,51370543206.4462
LVA,2009,26317286627.7453
MAC,2009,21587740941.5979
MAF,2009,
